bank_name,branch_name,location,review_text,rating,review_date
Attijariwafa Bank,Attijariwafa Bank,"W3CG+3GP, N1, Temara, Morocco","When the account was opened, everything was fine since it was a new account with transfers received from abroad given my activity. On the other hand, 03/11 I was passing by to see the status of a transfer that I received from abroad. The girl at the counter confirmed to me that the transfer was done and that the value date and the same day to my surprise an advisor called Imad (he thinks that tie makes him bank director hhhh) was too annoying, they told me that if the account is not funded yet they cannot release half to me even if the value date is the same day which is not at all logical. So conclusion I threatened to close my account the 2nd surprise is that he took my threats lightly without even trying to make a move really it's a trash bank not recommended and really I'm going to close my account",1,2022-03-23
Attijariwafa Bank,Attijariwafa Bank,"W3CG+3GP, N1, Temara, Morocco","Good morning,
On 06/23/2021, I asked your agent at the business center at the address: 1 Avenue Hassan II, Témara, to open a bank account of a newly created company for import export, your agent asked me the amount of the share capital of my company, I told him that it is 100,000 DH, he told me that he cannot open my account below 500,000 DH, and he advised me to go to an agency not far away (at Marjane Market opposite this Business Center). The branch director of this agency also refused to open the account for me on the pretext that his agency is for individuals and not for businesses. I ask you if you can clarify for me this confusion in your agencies and these capital limits that you have established and which are not mentioned anywhere for opening an account in a business center. Thank you in advance for your response",1,2021-06-25
Attijariwafa Bank,Attijariwafa Bank,"W3CG+3GP, N1, Temara, Morocco",Hello I am a customer of àttijari wafa bank acima temara I called the agency more than 3 times but unfortunately no response in case of emergency no response 😔😔,1,2024-05-07
Attijariwafa Bank,Attijariwafa Bank,"av Mohammed V Avenue Mohamed V Témara MA، W37G+XX6 ang، Av. du Caire, Temara 12010, Morocco",Was on the phone with them about a concern and they HUNG up the phone and left it disconnected. Very unprofessional people that need training. Filing a complaint with Headquarters in Casablanca about their unprofessionalism to help a client rectify a matter on their system.,1,2022-06-24
Attijariwafa Bank,Attijariwafa Bank,"av Mohammed V Avenue Mohamed V Témara MA، W37G+XX6 ang، Av. du Caire, Temara 12010, Morocco",ATM not working properly,1,2025-01-20
Attijariwafa Bank,Attijariwafa Bank,"av Mohammed V Avenue Mohamed V Témara MA، W37G+XX6 ang، Av. du Caire, Temara 12010, Morocco","Poor service... The ATM doesn't function, like 90% of the time, and the queue is very very slow... It can take a work day !!!!!!",1,2022-09-18
Attijariwafa Bank,Attijariwafa Bank,"av Mohammed V Avenue Mohamed V Témara MA، W37G+XX6 ang، Av. du Caire, Temara 12010, Morocco",No one answer the phone ... the service is bad... they dont deserve a star 0/10...,1,2022-06-20
Attijariwafa Bank,Attijariwafa Bank,"av Mohammed V Avenue Mohamed V Témara MA، W37G+XX6 ang، Av. du Caire, Temara 12010, Morocco",Service 👎👎,1,2023-02-07
Attijariwafa Bank,Attijari WafaBank,"X5W2+XQR, Av. de France, Rabat, Morocco","I went to the agency to fix some problems. The person who serviced me was so helpful, patient and did their best.",5,2025-03-01
Attijariwafa Bank,Attijari WafaBank,"X5W2+XQR, Av. de France, Rabat, Morocco",The polar is always crowded,3,2024-03-12
Attijariwafa Bank,Attijari WafaBank,"X5W2+XQR, Av. de France, Rabat, Morocco",We arrive at 3:43 p.m. for a cash deposit on the professional account we are refused because it closes at 2:45 p.m. I find it unacceptable not professional at all knowing that we have a restaurant and we need to put the money on the account for our suppliers knowing that all the staff are inside looking at us but no shameful reaction,1,2021-12-20
Attijariwafa Bank,Attijari WafaBank,"X5W2+XQR, Av. de France, Rabat, Morocco","Agents are not available: coffee, outings, talkers, .... except work",1,2024-11-08
Attijariwafa Bank,Attijari WafaBank,"X5W2+XQR, Av. de France, Rabat, Morocco",The agents are always not available + they leave the positions empty,1,2022-10-20
Attijariwafa Bank,Attijariwafa Bank,"2542+489, Rabat, Morocco","The worst branch ever. They always have delay, staff and not available and on leave, and no one can do their Transactions. Very careless !! I finally moved to another bank!",1,2025-02-11
Attijariwafa Bank,Attijariwafa Bank,"2542+489, Rabat, Morocco",bad agency lousy service he does not respond to the clt,1,2024-06-20
Attijariwafa Bank,Attijariwafa Bank,"2542+489, Rabat, Morocco","A disaster, quite simply. Always a ridiculously slow wait, unpleasant and inefficient service.",1,2024-04-05
Attijariwafa Bank,Attijariwafa Bank,"2542+489, Rabat, Morocco",Bulk cuts,1,2025-04-05
Attijariwafa Bank,Attijariwafa Bank,"2542+489, Rabat, Morocco","Impossible to contact them, with 0 skills, I regret this membership... shame for a bank like Attijari!",1,2023-03-30
Attijariwafa Bank,Attijariwafa Agence Hassan I,"W35H+2CH, Temara 12000, Morocco","Litterally the worst service I've received in a bank so far. My passport was accepted as form of identity in all bank agencies.. then I was told my passport wasn't accepted after I was standing in front of her for 10 minutes with my passport in my hand..

such ugly overwight low lives make life difficult!!",1,2023-07-24
Attijariwafa Bank,Attijariwafa Agence Hassan I,"W35H+2CH, Temara 12000, Morocco","ABSOLUTELY THE WORST OF THE WORST SERVICE ,RUDE ATTITUDE,UNPROFESSIONAL MANAGEMENT.",1,2024-05-18
Attijariwafa Bank,Attijariwafa Agence Hassan I,"W35H+2CH, Temara 12000, Morocco",Service zeroo wshefara,1,2024-03-22
Attijariwafa Bank,Attijariwafa Agence Hassan I,"W35H+2CH, Temara 12000, Morocco",Run away !!! Worst agency ever !,1,2023-07-24
Attijariwafa Bank,Attijariwafa Agence Hassan I,"W35H+2CH, Temara 12000, Morocco",BAD SERVICE,1,2022-10-18
Attijariwafa Bank,Attijariwafa Bank,"25CF+C6C, Av. Moulay Ismail, Rabat, Morocco","Very very awful personnel behind the counter in the bank, not helpful and not always available, segregation among customers and giving priority to “friends” vs regular customers.",1,2018-05-19
Attijariwafa Bank,Attijariwafa Bank,"25CF+C6C, Av. Moulay Ismail, Rabat, Morocco",What kind of bank that doesn’t even have a number to call,1,2022-01-19
Attijariwafa Bank,Attijariwafa Bank,"25CF+C6C, Av. Moulay Ismail, Rabat, Morocco",It’s very satisfying thank you,5,2020-06-06
Attijariwafa Bank,Attijariwafa Bank,"25CF+C6C, Av. Moulay Ismail, Rabat, Morocco","My time with this agency was very disappointing. Despite the advisor apparently listening and promising a quick resolution to my problem, no concrete action was taken after a month of waiting.
Negative points:
➠ Broken promises: Verbal commitment without follow-up or results.
➠ Lack of professionalism: No excuse or explanation for this delay.",1,2025-04-11
Attijariwafa Bank,Attijariwafa Bank,"25CF+C6C, Av. Moulay Ismail, Rabat, Morocco","Madam Director of the Agency,
2 weeks ago the ATM of your agency which was not functioning correctly captured several cards from several customers (in our presence) including that of my wife.
We returned and you received us, to explain to us that you could not return our card, and that you would send it immediately by mail, and that we could collect it 2 days later from our agency.
It's been 15 days and our agency has still not received the card.
So stop telling people they can get their cards back 2 days later, it's unprofessional.
And review this incomprehensible and very damaging procedure for users.",1,2021-02-15
Attijariwafa Bank,Attijariwafa Bank,"1182, bd El Manzah (c.y.m.), Yacoub El Mansour 10053, Morocco","i just would like to take a moment to express my deepest gratitude to the incredible people working in this agency. The whole team is working in full swing to meet the customers’ needs . They have such a great energy and positive attitude. Every single person working in this agency is equipped with the knowledge and experience to help you with your requirements as a customer.
They are very courteous, so professional, and very attentive to the slightest detail.
A special Thank you to Mr. Badr for his time and willingness to provide help and information whenever needed, he is doing a great job there, as I can tell, he created an outstanding work atmosphere in the agency.
A huge thank you to Mr. Anas for his incessant support. Mr. Anas is very dedicated to his work, he’s been always there to both assist and guide me as a customer in any banking-related matter. he’s very conscientious when it comes to work. Mr. Anas, I can’t thank you enough. I would also like for the same occasion to thank Ms. Imane for having been of huge help to me regarding my account in a record time, Ms. Imane is very polite, very smart and down to earth when dealing with customers and fulfilling their requests. A big thank you as well to Mr. Rachid for his kindness and services. My thanks also go to Ms. Rania who was the first person to help with opening my account the first day, she’s so sweet and kind. Last but not least, thank you to the security gentleman Mr. Azzeddine for having always been both vigilant, and welcoming the customers with a big smile.
So proud to be one of your family guys.
I Wish you best of luck.
Kamal",5,2025-01-30
Attijariwafa Bank,Attijariwafa Bank,"1182, bd El Manzah (c.y.m.), Yacoub El Mansour 10053, Morocco",Their operations are fast and no problems with services,5,2021-12-08
Attijariwafa Bank,Attijariwafa Bank,"1182, bd El Manzah (c.y.m.), Yacoub El Mansour 10053, Morocco",Good place,5,2022-11-19
Attijariwafa Bank,Attijariwafa Bank,"1182, bd El Manzah (c.y.m.), Yacoub El Mansour 10053, Morocco","Very good service
Professional and serious team
👍🏻",5,2022-04-19
Attijariwafa Bank,Attijariwafa Bank,"1182, bd El Manzah (c.y.m.), Yacoub El Mansour 10053, Morocco",Multiple services and providing guidance despite the increasing pressure on him,4,2022-07-30
Attijariwafa Bank,Attijari Wafa Bank Agence Sokrate,"H9F4+XXC, Bd Yacoub El Mansour, Casablanca, Morocco",biggest mistake ! relation client allah ijib,1,2024-10-04
Attijariwafa Bank,Attijari Wafa Bank Agence Sokrate,"H9F4+XXC, Bd Yacoub El Mansour, Casablanca, Morocco",Lack of amability of the staff over there,2,2021-08-15
Attijariwafa Bank,Attijari Wafa Bank Agence Sokrate,"H9F4+XXC, Bd Yacoub El Mansour, Casablanca, Morocco",Good location,4,2019-12-12
Attijariwafa Bank,Attijari Wafa Bank Agence Sokrate,"H9F4+XXC, Bd Yacoub El Mansour, Casablanca, Morocco",Good service,5,2018-02-22
Attijariwafa Bank,Attijari Wafa Bank Agence Sokrate,"H9F4+XXC, Bd Yacoub El Mansour, Casablanca, Morocco",Sig attijari wafabank,5,2017-07-25
Attijariwafa Bank,Attijariwafa Bank,"6FR6+GV4, Youssoufia, Morocco","the bank gave me the wajda card without giving me the code. I complained, she doesn't answer the phone.  I advise people to close their accounts with this bank. disservice",1,2024-07-08
Attijariwafa Bank,Attijariwafa Bank,"6FR6+GV4, Youssoufia, Morocco","There's no money left
Mkhadmin wahad chikha tama kishab liha rasha hia li katba3 laflos
Okat9awlab bnadm rado lbal
Banka 0",1,2023-12-03
Attijariwafa Bank,Attijariwafa Bank,"6FR6+GV4, Youssoufia, Morocco","Very good service, I recommend.",5,2021-03-10
Attijariwafa Bank,Attijariwafa Bank,"6FR6+GV4, Youssoufia, Morocco",,3,2024-07-28
Attijariwafa Bank,Attijariwafa Bank,"6FR6+GV4, Youssoufia, Morocco",,5,2024-02-11
Attijariwafa Bank,Attijariwafa Bank,"X46P+H6G, Av. Al Arz, Rabat, Morocco",Top,4,2022-10-25
Attijariwafa Bank,Attijariwafa Bank,"X46P+H6G, Av. Al Arz, Rabat, Morocco","Terrible service, no one bothers to pick up the phone…. If you need information or remote service, it's dead!",1,2025-01-20
Attijariwafa Bank,Attijariwafa Bank,"X46P+H6G, Av. Al Arz, Rabat, Morocco","The worst agency of Attijari which leaves a bad reputation on the whole bank,
No communication, director who never takes care to respond to her customers.
How do I file a real complaint with this agency????",1,2024-05-23
Attijariwafa Bank,Attijariwafa Bank,"X46P+H6G, Av. Al Arz, Rabat, Morocco","The worst agency of my entire life, never answers the phone and hangs up on you
Every month someone resigns or falls ill, I plan to cover everything with them, catastrophic service",1,2024-01-10
Attijariwafa Bank,Attijariwafa Bank,"X46P+H6G, Av. Al Arz, Rabat, Morocco","I have been an RME customer for over 20 years. I was rather satisfied with the service before, but in recent times (a few months) the service has clearly deteriorated +++ almost no suitable welcome, nothing to do with Covid. There are a lot of pejorative terms that I am refraining from listing as a correction.
It is urgent to have before fleeing...",1,2022-08-18
